lag1,lag2,ma3,target
47.09000015258789,48.72999954223633,46.859999338785805,60.775
44.7599983215332,47.09000015258789,46.199999491373696,61.33400039672852
46.75,44.7599983215332,46.22999954223633,60.81399841308595
47.18000030517578,46.75,46.903333028157554,59.67000198364258
46.77999877929688,47.18000030517578,46.62000020345052,53.66399841308595
45.900001525878906,46.77999877929688,44.653333028157554,40.46899890899658
41.27999877929688,45.900001525878906,39.43666648864747,44.66800079345703
31.1299991607666,41.27999877929688,35.589999516805015,42.87399940490723
34.36000061035156,31.1299991607666,32.8233331044515,40.95
32.97999954223633,34.36000061035156,32.9466667175293,41.24899940490723
31.5,32.97999954223633,32.06999969482422,37.31000099182129
31.729999542236328,31.5,30.643333435058597,35.03500099182129
28.700000762939453,31.729999542236328,29.12666702270508,26.481001091003417
26.950000762939453,28.700000762939453,25.34000078837077,32.78599910736084
20.3700008392334,26.950000762939453,24.18000030517578,29.159000396728516
25.21999931335449,20.3700008392334,22.673333485921223,30.36800079345703
22.43000030517578,25.21999931335449,23.670000076293945,31.213000297546394
23.36000061035156,22.43000030517578,23.266667048136394,31.836999702453614
24.01000022888184,23.36000061035156,23.953333536783852,29.380000495910647
24.489999771118164,24.01000022888184,23.70000012715657,27.963000297546394
22.600000381469727,24.489999771118164,22.86666679382324,26.11700019836426
21.51000022888184,22.600000381469727,21.400000254313152,26.623999404907227
20.09000015258789,21.51000022888184,20.69333330790202,26.4029993057251
20.479999542236328,20.09000015258789,20.293333053588867,32.91599960327149
20.309999465942383,20.479999542236328,22.03666623433431,36.84200019836426
25.31999969482422,20.309999465942383,24.656666437784832,33.903999900817865
28.34000015258789,25.31999969482422,26.57999992370605,30.718998908996582
26.07999992370605,28.34000015258789,26.01666641235352,32.61700019836426
23.6299991607666,26.07999992370605,24.933333079020183,29.588000297546394
25.09000015258789,23.6299991607666,23.826666514078777,29.132999801635744
22.76000022888184,25.09000015258789,23.420000076293945,26.143000793457027
22.40999984741211,22.76000022888184,21.76000022888184,25.83100109100342
20.11000061035156,22.40999984741211,20.796667098999023,25.83100109100342
19.8700008392334,20.11000061035156,19.950000762939453,23.751000595092773
19.8700008392334,19.8700008392334,19.33666737874349,-48.91900138854981
18.270000457763672,19.8700008392334,0.1700000762939453,13.013000297546387
-37.630001068115234,18.270000457763672,-3.116666793823241,17.91399965286255
10.010000228881836,-37.630001068115234,-4.6133337020874015,21.45
13.779999732971191,10.010000228881836,13.429999987284342,22.022000694274904
16.5,13.779999732971191,15.740000089009603,16.61399965286255
16.940000534057617,16.5,15.40666675567627,16.04200019836426
12.779999732971191,16.940000534057617,14.020000139872232,19.57800054550171
12.34000015258789,12.779999732971191,13.393333435058594,24.49200019836426
15.0600004196167,12.34000015258789,15.413333574930826,25.71400089263916
18.84000015258789,15.0600004196167,17.89333375295003,26.506999206542975
19.780000686645508,18.84000015258789,19.67000007629395,31.9279993057251
20.38999938964844,19.780000686645508,21.576666514078777,31.186999702453615
24.559999465942383,20.38999938964844,22.979999542236328,30.61499900817871
23.989999771118164,24.559999465942383,24.03333282470703,32.16199970245361
23.549999237060547,23.989999771118164,24.093332926432293,31.381999206542975
24.739999771118164,23.549999237060547,24.14333279927572,33.51400089263916
24.13999938964844,24.739999771118164,24.88666661580404,32.877001190185545
25.780000686645508,24.13999938964844,25.0700003306071,35.8279993057251
25.290000915527344,25.780000686645508,26.21000035603841,38.25900039672852
27.559999465942383,25.290000915527344,27.426666895548504,41.36599960327148
29.43000030517578,27.559999465942383,29.60333315531413,42.25
31.81999969482422,29.43000030517578,31.25,43.53700218200684
32.5,31.81999969482422,32.60333379109701,44.09599761962891
33.4900016784668,32.5,33.3033332824707,43.225
33.91999816894531,33.4900016784668,33.5533332824707,44.654998016357425
33.25,33.91999816894531,33.83999888102213,42.65300178527832
34.349998474121094,33.25,33.46999994913737,43.82299880981446
32.810001373291016,34.349998474121094,33.62333297729492,46.13700218200684
33.709999084472656,32.810001373291016,34.00333404541016,46.07199821472168
35.4900016784668,33.709999084472656,34.87999979654948,47.85300178527832
35.439998626708984,35.4900016784668,35.913333892822266,48.47700119018555
36.810001373291016,35.439998626708984,36.51333363850912,48.63299980163574
37.290000915527344,36.810001373291016,37.17000071207682,51.41499900817871
37.40999984741211,37.290000915527344,38.083333333333336,49.64699821472167
39.54999923706055,37.40999984741211,38.38333257039388,50.62199821472167
38.18999862670898,39.54999923706055,38.89333216349284,51.47999801635741
38.93999862670898,38.18999862670898,38.909998575846345,47.24200019836426
39.59999847412109,38.93999862670898,38.29333241780598,47.13799781799317
36.34000015258789,39.59999847412109,37.3999989827474,48.255998611450195
36.2599983215332,36.34000015258789,36.57333246866862,49.8940013885498
37.119998931884766,36.2599983215332,37.2533327738444,49.347998809814456
38.380001068115234,37.119998931884766,37.81999969482422,50.49200019836426
37.959999084472656,38.380001068115234,38.393333435058594,51.675000000000004
38.84000015258789,37.959999084472656,38.84999974568685,52.597998809814456
39.75,38.84000015258789,39.68333307902018,52.4809986114502
40.459999084472656,39.75,40.19333267211914,49.412997817993165
40.369998931884766,40.459999084472656,39.61333211263021,50.336001586914065
38.0099983215332,40.369998931884766,39.03333282470703,50.03700218200684
38.720001220703125,38.0099983215332,38.40666707356771,51.61000099182129
38.4900016784668,38.720001220703125,38.970001220703125,51.05100059509277
39.70000076293945,38.4900016784668,39.153334299723305,51.76599960327149
39.27000045776367,39.70000076293945,39.596666971842446,52.84500198364258
39.81999969482422,39.27000045776367,39.913333892822266,52.81900138854981
40.650001525878906,39.81999969482422,40.36666742960612,52.8059986114502
40.630001068115234,40.650001525878906,40.63333384195963,53.17000198364258
40.619998931884766,40.630001068115234,40.71666717529297,51.505998611450195
40.900001525878906,40.619998931884766,40.37999979654948,52.714999008178715
39.619998931884766,40.900001525878906,40.356666564941406,52.12999801635741
40.54999923706055,39.619998931884766,40.08999888102213,52.377001190185545
40.09999847412109,40.54999923706055,40.313332875569664,53.56000099182129
40.290000915527344,40.09999847412109,40.53000005086263,52.975
41.20000076293945,40.290000915527344,40.7466672261556,52.76700019836426
40.75,41.20000076293945,40.846666971842446,53.05300178527832
40.59000015258789,40.75,40.71666717529297,54.54799880981445
40.810001373291016,40.59000015258789,41.12000020345052,54.47000198364258
41.959999084472656,40.810001373291016,41.55666732788086,53.39099960327149
41.900001525878906,41.959999084472656,41.643333435058594,53.67700119018555
41.06999969482422,41.900001525878906,41.42000071207682,54.079998016357415
41.290000915527344,41.06999969482422,41.31999969482422,53.35200119018555
41.59999847412109,41.290000915527344,41.31000010172526,53.651000595092775
41.040000915527344,41.59999847412109,41.3033332824707,51.89599761962891
41.27000045776367,41.040000915527344,40.743333180745445,52.35100059509278
39.91999816894531,41.27000045776367,40.48666636149088,53.312997817993164
40.27000045776367,39.91999816894531,40.3999989827474,54.21000099182129
41.0099983215332,40.27000045776367,40.993333180745445,54.84699821472167
41.70000076293945,41.0099983215332,41.63333257039388,54.53500099182129
42.18999862670898,41.70000076293945,41.9466667175293,53.586001586914065
41.95000076293945,42.18999862670898,41.78666687011719,54.52199821472167
41.220001220703125,41.95000076293945,41.70333353678385,54.09300079345703
41.93999862670898,41.220001220703125,41.59000015258789,55.47099761962891
41.61000061035156,41.93999862670898,42.07333246866862,54.91200218200684
42.66999816894531,41.61000061035156,42.173333485921226,54.61299781799317
42.2400016784668,42.66999816894531,42.3066660563151,55.75699920654297
42.0099983215332,42.2400016784668,42.37999979654948,55.75699920654297
42.88999938964844,42.0099983215332,42.596665700276695,55.809000396728514
42.88999938964844,42.88999938964844,42.903333028157554,55.35400238037109
42.93000030517578,42.88999938964844,42.800000508626304,55.042000198364256
42.58000183105469,42.93000030517578,42.61666742960612,55.405998611450194
42.34000015258789,42.58000183105469,42.51333363850912,56.35499801635741
42.619998931884766,42.34000015258789,42.76999918619792,56.40699920654297
43.34999847412109,42.619998931884766,43.119998931884766,55.95200119018555
43.38999938964844,43.34999847412109,43.25999959309896,55.861001586914064
43.040000915527344,43.38999938964844,43.13333384195963,55.393000793457034
42.970001220703125,43.040000915527344,42.87333424886068,55.58799781799316
42.61000061035156,42.970001220703125,42.78000005086263,53.96299781799316
42.7599983215332,42.61000061035156,42.29333241780599,53.780998611450194
41.5099983215332,42.7599983215332,41.879998524983726,51.70100059509277
41.369998931884766,41.5099983215332,40.88333257039388,47.787997817993165
39.77000045776367,41.369998931884766,39.29999923706055,49.464999008178715
36.7599983215332,39.77000045776367,38.19333267211914,48.489999008178714
38.04999923706055,36.7599983215332,37.369998931884766,48.5290023803711
37.29999923706055,38.04999923706055,37.56000010172526,48.437997817993164
37.33000183105469,37.29999923706055,37.29666646321615,49.76399841308595
37.2599983215332,37.33000183105469,37.62333297729492,52.207999801635744
38.27999877929688,37.2599983215332,38.56666564941406,53.26100158691406
40.15999984741211,38.27999877929688,39.8033332824707,53.44300079345703
40.970001220703125,40.15999984741211,40.7466672261556,51.10300178527832
41.11000061035156,40.970001220703125,40.46333440144857,51.47999801635741
39.310001373291016,41.11000061035156,40.00666681925456,51.909000396728516
39.59999847412109,39.310001373291016,39.61333338419596,52.40300178527832
39.93000030517578,39.59999847412109,39.9466667175293,52.325
40.310001373291016,39.93000030517578,40.163333892822266,52.77999801635742
40.25,40.310001373291016,40.38666661580404,51.07700119018555
40.59999847412109,40.25,40.04666646321615,52.28600158691406
39.290000915527344,40.59999847412109,40.03666687011719,50.336001586914065
40.220001220703125,39.290000915527344,39.41000111897787,48.16499900817871
38.720001220703125,40.220001220703125,38.663333892822266,50.986001586914064
37.04999923706055,38.720001220703125,38.33000055948893,52.87099761962891
39.220001220703125,37.04999923706055,38.97999954223633,51.93500099182129
40.66999816894531,39.220001220703125,39.9466667175293,53.546998214721675
39.95000076293945,40.66999816894531,40.60333251953124,52.77999801635742
41.18999862670898,39.95000076293945,40.57999928792318,51.25900039672852
40.59999847412109,41.18999862670898,40.40666580200195,52.26000099182129
39.43000030517578,40.59999847412109,40.07666651407877,53.35200119018555
40.20000076293945,39.43000030517578,40.22333399454752,53.247998809814455
41.040000915527344,40.20000076293945,40.73333358764648,53.1440013885498
40.959999084472656,41.040000915527344,40.960000356038414,53.079002380371094
40.880001068115234,40.959999084472656,40.8900006612142,53.89799880981445
40.83000183105469,40.880001068115234,41.05666732788086,52.03899841308595
41.459999084472656,40.83000183105469,40.77333323160807,52.83199920654297
40.02999877929688,41.459999084472656,40.709999084472656,51.804998016357416
40.63999938964844,40.02999877929688,40.17333221435547,50.12800178527832
39.84999847412109,40.63999938964844,39.68333307902018,51.440999603271486
38.560001373291016,39.84999847412109,39.32666651407877,48.60699920654297
39.56999969482422,38.560001373291016,38.50666681925456,47.02099761962891
37.38999938964844,39.56999969482422,37.709999084472656,46.52700119018555
36.16999816894531,37.38999938964844,36.449999491373696,47.85300178527832
35.790000915527344,36.16999816894531,36.25666681925456,48.957999801635744
36.810001373291016,35.790000915527344,36.75333404541016,50.89500198364258
37.65999984741211,36.810001373291016,37.87333424886068,50.42700119018555
39.150001525878906,37.65999984741211,38.53333409627279,48.28199920654297
38.790000915527344,39.150001525878906,38.36000061035156,52.377001190185545
37.13999938964844,38.790000915527344,38.74000040690104,53.768000793457034
40.290000915527344,37.13999938964844,39.596666971842446,53.88500099182129
41.36000061035156,40.290000915527344,41.03333409627279,53.4559986114502
41.45000076293945,41.36000061035156,41.31000010172526,52.16900138854981
41.119998931884766,41.45000076293945,40.90000025431315,53.74200019836426
40.130001068115234,41.119998931884766,40.86333338419596,53.85900039672852
41.34000015258789,40.130001068115234,40.96666717529297,54.36599960327148
41.43000030517578,41.34000015258789,41.53000005086263,54.26200218200684
41.81999969482422,41.43000030517578,41.663333892822266,54.79500198364258
41.7400016784668,41.81999969482422,41.903334299723305,55.97800178527832
42.150001525878906,41.7400016784668,42.31666819254557,58.38299980163574
43.060001373291016,42.150001525878906,43.37333424886068,59.42299880981445
44.90999984741211,43.060001373291016,44.56000010172526,59.18899841308595
45.709999084472656,44.90999984741211,45.38333257039388,58.94200019836426
45.52999877929688,45.709999084472656,45.52666600545248,57.91499900817871
45.34000015258789,45.52999877929688,45.13999938964844,58.86399841308595
44.54999923706055,45.34000015258789,45.0566660563151,59.33199920654297
45.27999877929688,44.54999923706055,45.15666580200195,60.13799781799317
45.63999938964844,45.27999877929688,45.72666549682617,59.48799781799317
46.2599983215332,45.63999938964844,45.88666534423828,59.27999801635742
45.7599983215332,46.2599983215332,45.87333170572917,59.17600059509277
45.59999847412109,45.7599983215332,45.62666575113932,60.81399841308595
45.52000045776367,45.59999847412109,45.96666590372721,60.54099960327149
46.77999877929688,45.52000045776367,46.28999964396159,61.087002182006835
46.56999969482422,46.77999877929688,46.78000005086263,61.905998611450194
46.9900016784668,46.56999969482422,47.06000010172526,62.16599960327149
47.619998931884766,46.9900016784668,47.47666676839193,62.868000793457036
47.81999969482422,47.619998931884766,47.93333307902018,63.829998016357415
48.36000061035156,47.81999969482422,48.426666259765625,62.062002182006836
49.09999847412109,48.36000061035156,48.40000025431315,61.126000595092776
47.7400016784668,49.09999847412109,47.95333353678385,62.5559986114502
47.02000045776367,47.7400016784668,47.62666702270508,62.69899940490723
48.119998931884766,47.02000045776367,47.78999964396159,61.905998611450194
48.22999954223633,48.119998931884766,47.98999913533529,62.400000000000006
47.619998931884766,48.22999954223633,47.949999491373696,62.92000198364258
48.0,47.619998931884766,48.00666681925456,63.07600059509278
48.400001525878906,48.0,48.30666732788086,61.905998611450194
48.52000045776367,48.400001525878906,48.18000030517578,64.90900039672852
47.619998931884766,48.52000045776367,48.68999989827474,65.81900138854981
49.93000030517578,47.619998931884766,49.393333435058594,66.0790023803711
50.630001068115234,49.93000030517578,50.46333440144857,67.91200218200684
50.83000183105469,50.630001068115234,51.23333485921224,67.925
52.2400016784668,50.83000183105469,51.77333450317383,69.17299880981446
52.25,52.2400016784668,52.56666692097982,68.78299980163574
53.209999084472656,52.25,52.78999964396159,69.64099960327148
52.90999984741211,53.209999084472656,53.22999954223633,68.06800079345703
53.56999969482422,52.90999984741211,52.9466667175293,68.87399940490722
52.36000061035156,53.56999969482422,52.96999994913737,69.21200218200684
52.97999954223633,52.36000061035156,52.86000061035156,69.06900138854981
53.2400016784668,52.97999954223633,53.11666742960612,67.95100059509278
53.130001068115234,53.2400016784668,52.880001068115234,68.60100059509277
52.27000045776367,53.130001068115234,52.72333399454752,68.39300079345703
52.77000045776367,52.27000045776367,52.550000508626304,68.70499801635742
52.61000061035156,52.77000045776367,52.743333180745445,68.04200019836426
52.84999847412109,52.61000061035156,52.59999974568685,67.8600009918213
52.34000015258789,52.84999847412109,52.46333312988281,69.61499900817871
52.20000076293945,52.34000015258789,52.6966667175293,71.18799781799316
53.54999923706055,52.20000076293945,53.5033327738444,72.39699821472168
54.7599983215332,53.54999923706055,54.666665395100914,73.09899940490723
55.68999862670898,54.7599983215332,55.55999883015951,73.90499801635741
56.22999954223633,55.68999862670898,56.25666554768879,75.36100158691407
56.84999847412109,56.22999954223633,57.01666641235352,75.86800079345703
57.970001220703125,56.84999847412109,57.72666676839193,76.28400039672852
58.36000061035156,57.970001220703125,58.33666737874349,75.71200218200684
58.68000030517578,58.36000061035156,58.42666753133138,77.31100158691406
58.2400016784668,58.68000030517578,58.7966677347819,78.06499900817872
59.470001220703125,58.2400016784668,59.25333404541016,79.48199920654297
60.04999923706055,59.470001220703125,60.21999994913737,78.67600059509277
61.13999938964844,60.04999923706055,60.56999969482422,77.01200218200684
60.52000045776367,61.13999938964844,60.300000508626304,79.93700218200684
59.2400016784668,60.52000045776367,60.41666793823242,80.1709976196289
61.4900016784668,59.2400016784668,60.800000508626304,82.18600158691406
61.66999816894531,61.4900016784668,62.12666702270508,82.58899841308595
63.220001220703125,61.66999816894531,62.8066660563151,79.95
63.52999877929688,63.220001220703125,62.75,78.83199920654297
61.5,63.52999877929688,61.88999938964844,77.675
60.63999938964844,61.5,60.62999979654948,79.66399841308595
59.75,60.63999938964844,60.5566660563151,82.9790023803711
61.27999877929688,59.75,61.62000020345052,85.91699523925782
63.83000183105469,61.27999877929688,63.73333231608073,84.56500396728516
66.08999633789062,63.83000183105469,64.99000040690105,83.21300277709962
65.05000305175781,66.08999633789062,65.0500005086263,83.77200317382812
64.01000213623047,65.05000305175781,64.50000254313152,85.82599563598633
64.44000244140625,64.01000213623047,64.82333374023438,85.29300079345704
66.0199966430664,64.44000244140625,65.3566665649414,85.00699920654297
65.61000061035156,66.0199966430664,65.67333221435547,84.24000396728516
65.38999938964844,65.61000061035156,65.26666768391927,83.97999801635743
64.80000305175781,65.38999938964844,64.93000030517578,78.0
64.5999984741211,64.80000305175781,63.13333384195963,79.8459976196289
60.0,64.5999984741211,62.0066655476888,80.01499900817872
61.41999816894531,60.0,60.98999913533529,75.08799781799317
61.54999923706055,61.41999816894531,60.24333190917969,79.53400039672852
57.7599983215332,61.54999923706055,60.16333262125651,76.12800178527833
61.18000030517578,57.7599983215332,59.16666666666666,79.26100158691406
58.560001373291016,61.18000030517578,60.23666763305664,80.02800178527832
60.970001220703125,58.560001373291016,60.36333465576172,78.71499900817871
61.560001373291016,60.970001220703125,61.02666727701823,76.90799980163574
60.54999923706055,61.560001373291016,60.423333485921226,79.88500099182129
59.15999984741211,60.54999923706055,60.38666661580404,76.24500198364258
61.45000076293945,59.15999984741211,59.75333404541016,77.12900238037109
58.650001525878906,61.45000076293945,59.810001373291016,77.70100059509278
59.33000183105469,58.650001525878906,59.25000127156576,77.47999801635741
59.77000045776367,59.33000183105469,59.56666692097982,77.11599960327149
59.59999847412109,59.77000045776367,59.563332875569664,77.6100009918213
59.31999969482422,59.59999847412109,59.53999964396159,78.23400039672852
59.70000076293945,59.31999969482422,59.73333358764648,82.09500198364258
60.18000030517578,59.70000076293945,61.01000086466471,82.49799880981446
63.150001525878906,60.18000030517578,62.26333363850912,82.06900138854981
63.459999084472656,63.150001525878906,63.2466672261556,82.39400138854981
63.130001068115234,63.459999084472656,63.323333740234375,81.17199821472167
63.380001068115234,63.130001068115234,62.98333358764648,79.75499801635742
62.43999862670898,63.380001068115234,62.38999938964843,79.85900039672852
61.34999847412109,62.43999862670898,61.73999913533528,80.78199920654298
61.43000030517578,61.34999847412109,61.63999938964844,80.48299980163574
62.13999938964844,61.43000030517578,61.82666651407877,81.82199821472167
61.90999984741211,62.13999938964844,62.32999928792318,83.01800079345703
62.93999862670898,61.90999984741211,62.903333028157554,84.51300277709962
63.86000061035156,62.93999862670898,63.936667124430336,82.6540023803711
65.01000213623047,63.86000061035156,64.1500015258789,83.8369972229004
63.58000183105469,65.01000213623047,64.36000061035156,85.39700317382812
64.48999786376953,63.58000183105469,64.58666737874348,85.31899642944336
65.69000244140625,64.48999786376953,65.26999918619792,84.12299880981446
65.62999725341797,65.69000244140625,65.3433329264323,84.37000198364258
64.70999908447266,65.62999725341797,65.07999928792317,84.39599761962891
64.9000015258789,64.70999908447266,64.8433329264323,84.86399841308594
64.91999816894531,64.9000015258789,65.03333282470703,85.9040023803711
65.27999877929688,64.91999816894531,65.42666625976562,82.96599960327148
66.08000183105469,65.27999877929688,65.06000010172527,84.98100357055664
63.81999969482422,66.08000183105469,65.09000142415364,86.15099563598633
65.37000274658203,63.81999969482422,65.15333302815755,85.13699722290039
66.2699966430664,65.37000274658203,65.70999908447266,82.36800079345703
65.48999786376953,66.2699966430664,65.03999837239583,80.66499900817871
63.36000061035156,65.48999786376953,63.63333257039388,82.6540023803711
62.04999923706055,63.36000061035156,62.9966672261556,85.86500396728516
63.58000183105469,62.04999923706055,63.89333470662435,85.89099960327148
66.05000305175781,63.58000183105469,65.23333485921223,86.07299880981445
66.06999969482422,66.05000305175781,66.11000061035156,86.90499801635742
66.20999908447266,66.06999969482422,66.37666575113933,86.21599960327148
66.8499984741211,66.20999908447266,66.45999908447266,88.03600158691407
66.31999969482422,66.8499984741211,66.96333312988281,89.4790023803711
67.72000122070312,66.31999969482422,67.62333424886067,89.45299682617188
68.83000183105469,67.72000122070312,68.45333353678386,90.50600357055664
68.80999755859375,68.83000183105469,69.08666737874348,89.99900436401367
69.62000274658203,68.80999755859375,69.22000122070312,91.06500396728516
69.2300033569336,69.62000274658203,69.63333638509114,90.94799880981445
70.05000305175781,69.2300033569336,69.74666849772136,91.37700119018555
69.95999908447266,70.05000305175781,70.10000101725261,92.1830047607422
70.29000091552734,69.95999908447266,70.3866678873698,92.14399642944336
70.91000366210938,70.29000091552734,70.69333394368489,93.75600357055664
70.87999725341797,70.91000366210938,71.30333455403645,93.79500198364258
72.12000274658203,70.87999725341797,71.71666717529297,92.35200119018555
72.1500015258789,72.12000274658203,71.77000172932942,93.13199920654297
71.04000091552734,72.1500015258789,71.61000061035156,95.7580047607422
71.63999938964844,71.04000091552734,72.11333465576172,94.97799682617188
73.66000366210938,71.63999938964844,72.78666687011719,95.00400238037109
73.05999755859375,73.66000366210938,73.26666768391927,95.29000396728516
73.08000183105469,73.05999755859375,73.14666748046875,96.26500396728515
73.30000305175781,73.08000183105469,73.47666931152344,94.78300476074219
74.05000305175781,73.30000305175781,73.42000325520833,94.87400436401367
72.91000366210938,74.05000305175781,73.31333669026692,95.51100158691406
72.9800033569336,72.91000366210938,73.12000274658203,97.79900436401367
73.47000122070312,72.9800033569336,73.89333597819011,97.70800476074218
75.2300033569336,73.47000122070312,74.62000274658203,95.38100357055664
75.16000366210938,75.2300033569336,74.586669921875,93.85999603271485
73.37000274658203,75.16000366210938,73.57666778564453,94.82200317382812
72.19999694824219,73.37000274658203,72.83666737874348,96.92799682617188
72.94000244140625,72.19999694824219,73.23333231608073,96.32999801635742
74.55999755859375,72.94000244140625,73.86666615804036,97.825
74.0999984741211,74.55999755859375,74.63666534423828,95.06899642944336
75.25,74.0999984741211,74.15999857584636,93.14500198364259
73.12999725341797,75.25,73.3433329264323,93.35299682617188
71.6500015258789,73.12999725341797,72.19666544596355,86.3459976196289
71.80999755859375,71.6500015258789,69.95999908447266,87.64599761962891
66.41999816894531,71.80999755859375,68.5499979654948,91.39000396728515
67.41999816894531,66.41999816894531,68.04666646321614,93.48300476074219
70.30000305175781,67.41999816894531,69.87666829427083,93.6909996032715
71.91000366210938,70.30000305175781,71.42666880289714,93.48300476074219
72.06999969482422,71.91000366210938,71.96333567301433,93.14500198364259
71.91000366210938,72.06999969482422,71.87666829427083,94.10699920654297
71.6500015258789,71.91000366210938,71.98333485921223,95.70600357055665
72.38999938964844,71.6500015258789,72.55333455403645,96.13499603271485
73.62000274658203,72.38999938964844,73.31999969482422,92.63800277709962
73.94999694824219,73.62000274658203,72.94333394368489,91.72799682617188
71.26000213623047,73.94999694824219,71.92333221435547,88.59500198364258
70.55999755859375,71.26000213623047,69.99000040690105,89.81699523925782
68.1500015258789,70.55999755859375,69.26666514078777,88.76399841308594
69.08999633789062,68.1500015258789,68.5066655476888,86.42400436401367
68.27999877929688,69.08999633789062,67.9499994913737,88.77700119018554
66.4800033569336,68.27999877929688,67.68333435058594,90.025
68.29000091552734,66.4800033569336,68.00666809082031,89.81699523925782
69.25,68.29000091552734,68.87666575113933,88.97200317382813
69.08999633789062,69.25,68.92666625976562,87.47700119018555
68.44000244140625,69.08999633789062,68.27333323160808,86.56699523925782
